圈层ID,总词数,总句子数,平均句长,型例比(TTR),分析性(Analytic),影响力(Clout),真实性(Authentic),积极语气(Tone_pos),消极语气(Tone_neg),净语气(Tone_net),高频词(Top20)
14144,18,9,4.0,0.1111,0.0,0.0,0.0,0.0,0.0,0.0,
13289,933,362,4.7,0.2197,0.032154,0.001072,0.015005,0.007503,0.0,0.007503,码(0); 存(1); 轉發(2); Repost(3); 一下(4)
15055,382,30,20.07,0.4921,0.078534,0.010471,0.018325,0.0,0.007853,-0.007853,上车(0); 量产(1); 智驾(2); 蔚来(3); 芯片(4)
14757,193,44,7.93,0.2902,0.036269,0.015544,0.010363,0.0,0.0,0.0,good(0); 时代(1); 文欧(2); 价值(3); 大(4); 资产重组(5); 智能(6); 我们(7); 革命(8); 工业革命(9); 改变(10)
14267,710,70,17.87,0.5099,0.087324,0.015493,0.01831,0.001408,0.001408,0.0,泰州(0); 智能(1); 制造(2); 人才(3); 四敢(4)
29129,42,14,5.0,0.5238,0.02381,0.0,0.02381,0.0,0.0,0.0,說(0); 羣(1); 主(2); 跨界(3); 證券(4); 分析(5); 師(6); 會(7); 解讀(8); 財報(9)
15200,82,21,6.81,0.3049,0.012195,0.0,0.0,0.0,0.0,0.0,超话(0); 智能(1); 时刻(2); 观察(3); 打(4); 工人(5); 华南(6); 师范大学(7); 兰州(8); 信息(9)
14215,53,20,4.9,0.3585,0.0,0.0,0.0,0.0,0.0,0.0,九月(0); 9(1); 月(2); 918(3); doge(4); 大(5); 事件(6); 股市(7); 股票(8); 重大事件(9)
14898,45,20,4.15,0.3778,0.0,0.0,0.0,0.022222,0.0,0.022222,降息(0); 芜湖(1); 大黄(2); 起飞(3); 哈哈(4); 涨(5); 升致(6); 97.4%(7)
14096,224,68,5.84,0.3214,0.022321,0.0,0.008929,0.013393,0.0,0.013393,good(0); 幼儿园(1); 心(2); doge(3); 全国(4); 关停(5); 鲜花(6); 微笑(7); 赞(8); 确实(9)
14710,613,45,23.22,0.2007,0.03752,0.003263,0.022838,0.0,0.0,0.0,包特(0); _(1); ExpEcon(2); 南郭(3); 刘勃(4); 屁话(5); 榴弹(6); 怕水(7); 微冷(8)
14199,62,20,5.2,0.4032,0.016129,0.0,0.0,0.0,0.0,0.0,鲜花(0); 抓住机会(1); 努力(2); 向前(3); 1(4); 2(5); 年(6); 落地(7)
14910,548,127,7.51,0.3631,0.05292,0.007299,0.027372,0.021898,0.020073,0.001825,焦虑(0); 开心(1); 跑(2); 外卖(3); 认真(4); 每(5); 一天(6)
13802,11455,1553,11.82,0.0933,0.095679,0.015801,0.097337,0.028285,0.005238,0.023047,爱(0); 请(1); 意义(2); 成功(3)
14703,1620,75,31.41,0.0802,0.019753,0.000617,0.069136,0.007407,0.000617,0.00679,靠(0); 推(1); 不是(2); 二重(3); 萌豚(4); 系(5); 我担(6); 天生(7); 门面(8); 命(9); 啵(10); 事实证明(11); 高学历(12)
24527,8739,1143,12.82,0.1048,0.036961,0.011329,0.009727,0.006637,0.000114,0.006522,图书(0); 书单(1); 大地(2); 本(3); 首期(4); 候选(5); 35(6); 抽奖(7)
9552,138,17,13.65,0.6087,0.014493,0.007246,0.0,0.007246,0.0,0.007246,抽奖(0); http(1); t(2); cn(3); 荧光(4); 贴(5); 宝宝(6)
14537,144,77,3.65,0.0972,0.0,0.0,0.0,0.0,0.0,0.0,呵呵(0); 憧憬(1); 期待(2); 续航(3); 太给力(4); 一周(5); 不用(6); 充电(7); 心(8)
14687,2999,303,14.85,0.1957,0.082027,0.01067,0.003001,0.031344,0.002668,0.028676,智慧(0); 幸福(1); 梦想(2); 微笑(3); 希望(4); 快乐(5); 爱情(6); 挑战(7); 小(8); 成功(9); 力量(10); 喜悦(11)
14839,317,112,5.44,0.2177,0.041009,0.006309,0.006309,0.0,0.0,0.0,能量(0); 代表(1); 指向(2); 能(3); 时代(4); 铁三角(5); 信息(6); 工业(7); 产业(8)
14771,384,37,19.43,0.4036,0.088542,0.013021,0.044271,0.0,0.010417,-0.010417,年轻人(0); 生活(1); 选择(2); 成本(3); 更(4); 远离(5); 低(6); 回报(7); 方式(8); 值得(9); 经济(10); 追求(11); 更有意义(12)
14158,38,19,4.0,0.1053,0.0,0.0,0.0,0.0,0.0,0.0,学历(0); 贬值(1)
14774,258,96,4.88,0.2636,0.034884,0.0,0.034884,0.0,0.003876,-0.003876,多(0); 确实(1); 现在(2); 压力(3); 很大(4); 单身(5)
14082,741,60,19.93,0.2955,0.087719,0.008097,0.025641,0.004049,0.005398,-0.00135,留学(0); 找(1); 愿意(2); 容易(3); 学生(4)
15086,19957,1079,29.71,0.0553,0.1162,0.027409,0.044897,0.001203,0.000251,0.000952,时代(0); 我们(1); 富翁(2); 比(3); 富(4)
42449,95,14,10.43,0.5158,0.221053,0.021053,0.042105,0.063158,0.0,0.063158,老师(0); 道理(1); 真的(2); 优秀(3); 人格(4); 正(5); 能量(6); 必须(7); 我们(8)
9461,140815,11067,21.18,0.0115,0.041146,0.000753,0.004687,0.003721,0.000107,0.003615,平板(0); 小新(1); 联想(2); 大(3); 还(4); 实力派(5); 旗舰(6); 小新轻(7); 岂止(8)
14237,482,195,4.68,0.1556,0.014523,0.006224,0.006224,0.014523,0.0,0.014523,赞(0); 轉發(1); 6(2); 思维(3); 长大(4); 我们(5); 牛人(6); 搜(7); 分析(8)
12686,712,79,14.81,0.4466,0.080056,0.009831,0.042135,0.002809,0.0,0.002809,就是(0); 摆摊(1)
14554,10942,1048,15.56,0.0701,0.085085,0.014257,0.003838,0.038019,0.002376,0.035642,幸福(0); 希望(1); 梦想(2); 成功(3); 智慧(4); 快乐(5); 喜悦(6); 小(7); 勇气(8); 挑战(9); 微笑(10); 时刻(11); 黄人(12); 毅力(13); 追求(14)
14960,278,40,11.6,0.518,0.089928,0.014388,0.043165,0.007194,0.0,0.007194,创意(0); 内容(1); 确实(2); 现在(3); 我们(4); 看到(5); 更(6)
42498,230,20,17.6,0.5565,0.069565,0.008696,0.06087,0.026087,0.0,0.026087,科幻(0); 万(1); 国宝(2); 电视剧(3); 题材(4)
12044,19934,1207,25.85,0.0402,0.081619,0.000451,0.02734,0.002107,0.001555,0.000552,姐(0); C(1); 美股(2); 鲜花(3)
14781,89,28,6.14,0.236,0.0,0.0,0.0,0.0,0.0,0.0,考研(0); 英语(1); Repost(2); 英语词汇(3); 英语单词(4); 二(5); 26(6); 高频(7); 223(8); 词(9); 你好(10); 星期六(11); 703(12)
14270,305,27,17.19,0.3213,0.036066,0.016393,0.006557,0.009836,0.0,0.009836,奉贤(0); 探秘(1); 海(2); 大牌(3); 长三角(4); 自(5); 媒体(6); 联盟(7); 越来越(8)
14620,979,151,10.95,0.1297,0.042901,0.0,0.029622,0.004086,0.0,0.004086,方法(0); 数学(1)
15074,544,57,15.96,0.4099,0.077206,0.001838,0.020221,0.022059,0.001838,0.020221,蒋奇明(0); 夏天(1); 微博号(2); 你好(3); 哈哈哈(4); 结束(5); 胡(6); 老师(7)
15117,3224,205,21.31,0.0354,0.014888,0.0,0.042184,0.002481,0.009305,-0.006824,哆(0); 啦(1); A(2); 梦(3); 小虾(4); 才(5); 没(6)
14864,820,324,4.54,0.1744,0.013415,0.003659,0.008537,0.023171,0.0,0.023171,哇(0); 摩点(1); 抽(2); 众筹(3); 抽奖(4); 征途(5); 科创(6); 赞(7)
14221,195,37,8.57,0.4769,0.030769,0.0,0.010256,0.041026,0.010256,0.030769,豪华(0); 舒适(1); 续航(2); 爱(3); 深蓝(4); 智能(5); 配置(6); 鼓掌(7); S07(8); 超强(9); 智驾(10)
15154,18,9,4.0,0.1111,0.0,0.0,0.0,0.0,0.0,0.0,
10608,3299,591,9.61,0.0533,0.002425,0.0,0.000909,0.016369,0.0,0.016369,打(0); call(1); 讨论(2); 大学(3); V(4); 搜(5); 择校(6); 高校(7)
14777,528,45,20.18,0.3049,0.020833,0.003788,0.001894,0.0,0.0,0.0,教育(0); 热点(1); 风向标(2); 开学(3); 元气(4); 加油站(5); 名师(6); 公考(7); 内容(8); 干货(9); 备考(10); 真题(11)
14906,269,73,6.21,0.3011,0.018587,0.0,0.003717,0.007435,0.0,0.007435,心(0); 打(1); call(2); doge(3); 抱抱(4); 接近(5); 六十日(6); 线(7); 时候(8); good(9); 允悲(10); 收到(11)
13767,1195,149,12.68,0.2904,0.054393,0.019247,0.022594,0.005858,0.00251,0.003347,何(0); 老家伙(1)
13751,1217,432,5.2,0.1323,0.01479,0.0,0.007395,0.004108,0.0,0.004108,专业(0); 进(1); 张(2); 雪峰(3); 选(4)
10160,244,103,4.46,0.2541,0.028689,0.0,0.012295,0.0,0.0,0.0,码(0); 神(1); 式(2); Repost(3); 笑(4); cry(5); 攻略(6); 全式(7); 两年(8); 后(9); 回去(10)
13933,70,30,4.5,0.2571,0.0,0.014286,0.014286,0.0,0.0,0.0,轉發(0); 我们(1); 真是(2); 有福(3); 收藏(4); 家政(5); 服务业(6); 大有可为(7); 挖(8); 鼻(9)
14107,174,58,4.71,0.2414,0.0,0.005747,0.0,0.022989,0.0,0.022989,关注(0); 微风(1); 心(2); doge(3); 鲜花(4); 嗯(5); 咖啡(6); 赞(7); 发布(8); 不愧(9)
14140,147,21,10.81,0.2449,0.0,0.0,0.0,0.0,0.0,0.0,超话(0); 汉语言(1); 重庆(2); 大学(3); 文学(4); 自(5); 媒体(6); 新闻(7); 考研(8); 星(9); 视频(10); 观(11); 天下(12); 校园(13); 北京师范大学(14); 网络(15); 网易(16)
14733,508,36,23.94,0.1791,0.110236,0.015748,0.005906,0.0,0.0,0.0,比较(0); 星(1); _(2); 悯(3); 学术(4); 文章(5); 正经(6); 经济学(7); 质量(8)
13724,857,242,6.85,0.175,0.057176,0.002334,0.007001,0.010502,0.0,0.010502,文艺界(0); 预言家(1); 太(2); 多(3); 冷雪晴(4); Eleven11dream(5); 轉發(6); 喜欢(7); 小时候(8); Repost(9)
14061,656,123,9.16,0.3186,0.099085,0.004573,0.028963,0.010671,0.0,0.010671,思维(0); 产品(1); 大学生(2); 求职(3); 真的(4); 录音笔(5); 经理(6)
14029,90,42,4.93,0.1222,0.011111,0.0,0.011111,0.0,0.0,0.0,Repost(0); NSExpedition(1); rag8(2); Notion(3)
51268,5883,823,11.91,0.1241,0.060003,0.007309,0.006799,0.033656,0.0,0.033656,西电(0); 学子(1); 优秀(2); 毕业(3); 打(4); call(5); 哪里(6)
13941,119,53,4.45,0.1176,0.0,0.0,0.0,0.0,0.0,0.0,快速(0); Mr(1); _(2); autoCAT(3); 实战(4); 迭代(5); Repost(6)
14264,112,43,4.98,0.2411,0.035714,0.008929,0.017857,0.008929,0.0,0.008929,成功(0); 不再(1); 一定(2); 非要(3); 名校(4); 背景(5); 找到(6); 最(7); 适合(8); 专业(9); 领域(10); 才(11)
14770,78,12,10.17,0.1923,0.038462,0.0,0.0,0.0,0.0,0.0,财富(0); 密钥(1); 专业(2); 证券(3); 分析(4); 利空(5); 消费(6); 允悲(7)
44258,725,153,8.12,0.2924,0.035862,0.009655,0.015172,0.005517,0.0,0.005517,孩子(0); 打(1); call(2); 心(3); 课(4); 超话(5); http(6); t(7)
15035,172,86,4.0,0.0116,0.0,0.0,0.0,0.0,0.0,0.0,
14743,234,29,13.07,0.4658,0.064103,0.017094,0.017094,0.029915,0.0,0.029915,真的(0); 机器(1); 当时(2); 狗(3); 哈哈哈(4); 高科技(5); 厉害(6); 太(7); 哈哈(8)
12962,35,18,3.83,0.0857,0.0,0.0,0.0,0.0,0.0,0.0,1(0)
14351,622,48,21.98,0.3103,0.104502,0.008039,0.028939,0.001608,0.0,0.001608,得(0); 翻译(1); 交流(2); 时代(3)
13908,243,109,4.34,0.0823,0.012346,0.0,0.0,0.0,0.0,0.0,作文(0); 古诗词(1); 写(2); 进(3); 金句(4); 背下来(5); 才华横溢(6); 落笔(7); 生花(8); 小(9)
15033,331,82,7.12,0.2175,0.021148,0.006042,0.012085,0.009063,0.0,0.009063,海文(0); 考研(1); 值得(2); 拥有(3); good(4); 拥抱(5); 打(6); call(7)
14402,278,129,4.28,0.1187,0.003597,0.0,0.003597,0.007194,0.0,0.007194,Repost(0); 经济(1); 行业(2); Aaaaaaho(3); 感觉(4); 不管(5); 坏(6); 体育(7)
15060,190,62,4.39,0.1316,0.0,0.0,0.0,0.026316,0.005263,0.021053,心(0); 关注(1); 微风(2); 举手(3); 鲜花(4); doge(5); 咖啡(6); 赞(7); 失望(8); 哼(9); good(10); 作揖(11); 对接(12)
13938,1554,280,9.09,0.3185,0.014801,0.003861,0.028958,0.002574,0.002574,0.0,抽(0); _(1); 抽奖(2); 用户(3); 本次(4); 来财(5)
6833,2854,441,9.88,0.1713,0.060617,0.001752,0.022074,0.015417,0.005957,0.00946,梦(0); 电影(1); 哆(2); 啦(3); A(4)
10573,1636,49,56.86,0.0899,0.067848,0.00978,0.049511,0.0,0.01467,-0.01467,跟(0); 其实(1); 人文学科(2); 焦虑(3); 没(4); 数据(5); 集(6); 关系(7); 出现(8)
10095,904,331,5.15,0.2013,0.026549,0.002212,0.006637,0.001106,0.0,0.001106,Repost(0); 容易(1); 系统(2); 能(3)
14962,251,35,10.66,0.4064,0.10757,0.0,0.015936,0.011952,0.0,0.011952,冷笑(0); 话(1); 区(2); 笑(3); 太(4); 这些(5); 允悲(6)
41419,351,35,15.37,0.2536,0.065527,0.002849,0.037037,0.014245,0.0,0.014245,回复(0); 各位(1); 同学(2); 书(3); 名叫(4)
15111,248,30,14.37,0.5927,0.052419,0.004032,0.016129,0.004032,0.0,0.004032,深圳(0); 不过(1); 一点(2); 梁博(3); 创新(4)
15105,8404,202,73.31,0.0242,0.064136,0.01059,0.000357,0.0,0.0,0.0,亿美元(0); 现金流(1); 支撑(2); 年(3); 谷歌(4); 微软(5); Meta(6)
10567,34,17,4.0,0.0588,0.0,0.0,0.0,0.0,0.0,0.0,
14578,208,42,8.1,0.3798,0.0,0.009615,0.033654,0.019231,0.004808,0.014423,good(0); 元(1); 鲜花(2); 允悲(3); 哈哈(4); 富士康(5); 月(6); 拿到(7); 工资(8); 2(9)
14515,112,15,13.33,0.6339,0.107143,0.035714,0.017857,0.0,0.0,0.0,美国(0); 德国(1); 日本(2); 二战(3); 意大利(4); 北约(5); 成员国(6); 国家(7); 时(8); 三个(9); 邪恶(10); 法西斯(11)
15018,539,19,45.11,0.3173,0.03154,0.003711,0.051948,0.0,0.0,0.0,比(0); 感觉(1); 这强(2); Chan(3); 筱(4); 笑(5); 死(6); 翻译(7)
14913,18,9,3.78,0.3333,0.0,0.0,0.0,0.0,0.0,0.0,早安(0); 思考(1)
13893,124,42,5.38,0.2581,0.032258,0.0,0.0,0.008065,0.0,0.008065,新思(0); 财经(1); 非常(2); 注解(3); 高瞻远瞩(4); 期待(5); 家庭(6); 厨房(7); 成为(8); 主力(9)
29091,268,71,7.04,0.3993,0.022388,0.014925,0.0,0.003731,0.0,0.003731,模块(0); 考(1); good(2); 以及(3); 主观题(4); 不考(5); 或者(6); 逻辑(7); 哲学(8); 知识(9)
13907,2773,110,43.28,0.2568,0.078615,0.032456,0.013343,0.002524,0.000721,0.001803,福宝(0); 中国(1); 智能(2); 经济(3); 熊猫(4); 基地(5); 我们(6); 大熊猫(7)
13779,2231,79,48.54,0.1228,0.092784,0.000448,0.031824,0.0,0.0,0.0,时候(0); 侵占(1); 出来(2); 别人(3); 照相机(4)
14536,322,34,16.62,0.4286,0.046584,0.018634,0.003106,0.0,0.003106,-0.003106,新规(0); 9(1); 月(2); 社保(3); 生活(4); 免费(5); 学前教育(6); 保障(7); 电动(8); 自行车(9); 影响(10); 租房(11); 九月(12); 上线(13); 规范(14)
2400,4084,665,11.01,0.1401,0.024731,0.007346,0.00857,0.006856,0.0,0.006856,气象学(0); 天花板(1); 说南(2); 信大是(3); 南信(4); 大(5); 打(6); call(7); 气象(8); 大气(9)
41714,248,36,10.33,0.0685,0.092742,0.0,0.0,0.0,0.0,0.0,9(0); 月(1); 起(2); 这些(3); 新规(4); 开始(5); 施行(6); 关注(7); 合成(8); 内容(9); 需亮(10); 明(11); 身份(12)
29104,401,19,34.47,0.1097,0.107232,0.067332,0.017456,0.0,0.0,0.0,民生(0); 经济(1); 一直(2); 应该(3); 中心(4); 重心(5); 民生问题(6); 第一(7)
10527,4543,355,22.55,0.0229,0.013427,0.013427,0.012987,0.0,0.0,0.0,继续(0); 教育(1); 专业(2); 人才(3); 事关(4); 速看(5); 莘县(6); 融(7)
13937,89,23,6.78,0.2247,0.033708,0.0,0.0,0.0,0.0,0.0,超话(0); 智能(1); 时刻(2); 观察(3); 开发者(4); 开聊(5); 天津大学(6); 考研(7); 西北师范大学(8); 服务(9); 协议(10)
37143,20,10,4.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,
14391,176,65,4.68,0.1761,0.0,0.0,0.005682,0.005682,0.005682,0.0,鲜花(0); good(1); 允悲(2); 微笑(3); 嗯(4); 特朗普(5); 称想(6); 中国(7); 留学生(8); 扩至(9); 60(10); 万(11); doge(12)
9314,94,47,4.0,0.0213,0.0,0.0,0.0,0.0,0.0,0.0,
14504,29,9,5.89,0.4828,0.0,0.0,0.0,0.0,0.0,0.0,9(0); 月(1); 1(2); 日新规(3); 上线(4); 金九银(5); 十(6); doge(7)
41860,26,12,4.17,0.3846,0.0,0.0,0.038462,0.0,0.0,0.0,一下(0); 支持(1); 起来(2); 了解(3); 新规(4)
14897,522,35,24.43,0.4406,0.057471,0.001916,0.019157,0.011494,0.0,0.011494,兔子(0); 棒子(1); 笑(2); cry(3); 二哈(4)
14095,138,24,10.0,0.587,0.028986,0.007246,0.028986,0.0,0.0,0.0,京东(0); 鲜花(1); 还(2); 活动(3); 买菜(4); 登顶(5); 2025(6); 民营企业(7); 500(8); 强(9); 思考(10)
13855,1310,177,12.92,0.371,0.083206,0.025954,0.022901,0.006107,0.0,0.006107,市场(0); 经济学(1); 理论(2); good(3)
13798,109,48,4.44,0.1743,0.009174,0.0,0.0,0.0,0.0,0.0,明天(0); 应用(1); 高开(2); 最大(3); 刘刘(4); _(5); 198610(6)
14245,312,31,16.0,0.4776,0.092949,0.00641,0.028846,0.0,0.00641,-0.00641,清北(0); 放弃(1); 考生(2); 专业(3); 高(4); 高薪(5)
44051,1392,40,57.15,0.0647,0.071839,0.0,0.014368,0.0,0.0,0.0,不及(0); 预期(1); 英(2); 伟达(3); 两家(4); 市场(5); 财报(6); 踏(7); 不准(8)
13198,724,37,32.05,0.1105,0.06768,0.01105,0.01105,0.0,0.0,0.0,日本(0); 这么(1); 非洲(2); 黑人(3); 培养人才(4); 不是(5); 请进来(6); 国内(7)
14844,414,38,16.08,0.2874,0.10628,0.004831,0.024155,0.007246,0.0,0.007246,无聊(0); 男(1); C(2); 逻辑(3)
13932,9925,217,70.83,0.0287,0.095919,0.006045,0.021159,0.0,0.0,0.0,明朝(0); 清朝(1); 女性(2); 2(3); 比(4); 更(5); 贞女(6); 烂(7); 名(8); 殉节(9)
21168,188,10,29.4,0.1862,0.170213,0.0,0.0,0.0,0.0,0.0,据说(0); 这次(1); 抓(2); 大部分(3); 韩国(4); 当地(5); 共和党(6); 想选(7); 议员(8); 女(9); 举报(10); 西雅图(11); 黄(12)
14722,118,18,9.22,0.322,0.033898,0.0,0.025424,0.0,0.0,0.0,环球(0); 同此(1); 凉(2); 热(3); 镜子(4); 里(5); 财经(6); 美国(7)
15107,77,9,13.44,0.7143,0.12987,0.0,0.051948,0.012987,0.0,0.012987,玩(0); 翻译(1); 言之无物(2); 文艺(3); 装货(4); 样子(5); 1(6); 只(7); 几分钟(8)
14394,52,15,5.27,0.2308,0.057692,0.0,0.0,0.076923,0.0,0.076923,太(0); 开心(1); 微笑(2); 心(3); 赞(4); 打(5); call(6)
14538,76,38,4.0,0.0263,0.0,0.0,0.0,0.0,0.0,0.0,
14821,168,30,8.9,0.381,0.047619,0.0,0.0,0.0,0.0,0.0,允悲(0); 其人(1); 还(2); 疏导(3); 宣泄(4); 之道(5); 之身(6); 就是(7)
42487,198,13,23.85,0.5253,0.060606,0.010101,0.0,0.0,0.0,0.0,培华(0); 下得(1); 留得(2); 住(3); 用得上(4); 应用型(5); 人才(6); 务实(7)
13913,937,118,13.31,0.2689,0.070438,0.017076,0.01174,0.006403,0.0,0.006403,行动(0); 关于(1); 深入(2); 实施(3); 意见(4); 一图(5); 读懂(6)
13974,12839,642,33.15,0.0393,0.068853,0.000545,0.065893,0.00444,7.8e-05,0.004362,现在(0); 投资(1); 留学(2); 消费(3); 以前(4)
14156,22,11,4.0,0.0909,0.0,0.0,0.0,0.0,0.0,0.0,
11715,135,13,16.77,0.6074,0.133333,0.02963,0.044444,0.0,0.0,0.0,手术(0); 现在(1); 大家(2); 多(3); 医生(4); 咨询(5)
15177,773,36,33.58,0.0556,0.0,0.0,0.001294,0.0,0.0,0.0,精神(0); 狮驼(1); 岭(2); 下岗(3); 再(4); 月刊(5); 勇者(6); KuMa(7); 君(8); 艹(9); 重工(10)
53003,86,12,13.08,0.3837,0.023256,0.023256,0.023256,0.0,0.0,0.0,doge(0); 边境(1); 计划(2); firefly(3); 二哈(4); 1(5); 老实人(6); 老实(7); 战线(8); 不会(9); 骗人(10); 摊手(11)
14929,65,22,5.64,0.2462,0.0,0.0,0.0,0.0,0.0,0.0,good(0); 666(1); 我滴(2); 发财(3); 哥(4); 上海(5); 电力(6); 涨停(7); 憧憬(8)
14934,144,13,20.23,0.3125,0.048611,0.0,0.041667,0.0,0.0,0.0,julyclyde(0); 后富(1); 一定(2); 完蛋(3); 梁斌(4); penny(5); 不太懂(6)
14927,60,9,11.11,0.75,0.033333,0.016667,0.016667,0.016667,0.0,0.016667,禁毒(0); 英雄(1); 来到(2); 阅兵(3); 现场(4); 胖(5); 娃娃(6); LY(7); 想到(8)
12931,1258,583,4.24,0.0946,0.018283,0.000795,0.003975,0.000795,0.000795,0.0,Repost(0); 风口(1); 轉發(2); 年(3); 一下(4); 马(5); 码(6); 存(7)
13082,77,39,4.05,0.0519,0.0,0.0,0.0,0.0,0.0,0.0,轉發(0); Repost(1)
14378,82,16,9.44,0.561,0.0,0.012195,0.0,0.0,0.0,0.0,抽奖(0); 笑(1); cry(2); Repost(3); 恭喜(4); 改名(5); 噜(6); 嗷(7); 3(8); 名(9); 用户(10)
14958,132,31,7.65,0.3939,0.045455,0.0,0.0,0.007576,0.0,0.007576,科技(0); 特朗普(1); 巨头(2); 饭局(3); 大佬(4); 美国(5); 蓝图(6); 真的(7); 能拉来(8); 多少(9)
14671,23,13,4.92,0.2174,0.0,0.0,0.0,0.0,0.0,0.0,Repost(0); ToRead(1)
14406,206,51,7.12,0.165,0.014563,0.0,0.0,0.004854,0.0,0.004854,上班(0); 假装(1); 后(2); 第(3); 361(4); 行是(5); 90(6); VS70(7); 硬(8); 扛(9); 不同(10)
11503,18494,108,318.22,0.0034,0.001947,0.0,0.0,0.0,0.0,0.0,力不从心(0); 情绪低落(1); 抑郁症(2); 大(3); 号(4); 迷信(5); 长期(6); 不顺(7); 科学(8); 推翻(9); 手机号(10); 改运(11); 内耗(12); 每天(13)
14550,314,26,19.19,0.3185,0.038217,0.003185,0.035032,0.0,0.0,0.0,自勉(0); 即便(1); 苦行(2); 上下(3); 求索(4); 小龙虾(5); 杀手(6); 确实(7); 力量(8); 文字(9); 分享(10)
14409,119,27,7.26,0.3782,0.067227,0.0,0.02521,0.0,0.0,0.0,犹豫(0); 不吃(1); 时候(2); 买(3); 时(4); 行动(5); 吃(6); 候(7); 不买(8); 赶紧(9)
14147,246,30,14.43,0.3618,0.085366,0.020325,0.012195,0.020325,0.0,0.020325,融云(0); 感谢(1); 阑大(2); 报道(3); AICP(4); 想象力(5); 藏(6); 快速增长(7)
42279,164,31,9.1,0.3841,0.060976,0.012195,0.036585,0.0,0.012195,-0.012195,不如(0); 单身(1); good(2); 人生(3); 意义(4); 在于(5); 努力(6); 更好(7); 体验(8)
14944,178,29,9.41,0.4775,0.168539,0.011236,0.016854,0.061798,0.0,0.061798,车(0); 真的(1); 这款(2); 太(3); 喜欢(4); 简直(5); 红色(6); 好看(7); 续航(8); 能力(9)
14067,275,87,5.67,0.2036,0.058182,0.010909,0.003636,0.021818,0.0,0.021818,魏(0); 校长(1); 爱(2); 编程(3); 孩子(4); 决策(5); 轉發(6); 边际效应(7); 递减(8); 沉没(9); 成本(10)
14695,104,19,10.68,0.4615,0.067308,0.009615,0.028846,0.0,0.0,0.0,http(0); t(1); cn(2); 原文(3); 这里(4); AXPyDnA4(5); 特斯拉(6)
11313,32,11,5.09,0.2812,0.0,0.0,0.0,0.0,0.0,0.0,突突突(0); 垫脚石(1); X(2)
14874,180,33,9.48,0.4889,0.061111,0.0,0.016667,0.0,0.005556,-0.005556,日本(0); 比较(1); 出海(2); 中国(3); 读城(4); 途(5)
12703,3055,81,60.07,0.1653,0.099182,0.007201,0.01964,0.002946,0.0,0.002946,男性(0); 女性(1); 失业率(2); 劳动(3); 结婚(4); 率(5); 下降(6); 后(7); 更(8)
15012,1723,40,62.55,0.0528,0.102147,0.0,0.047591,0.00058,0.0,0.00058,教(0); 老(1); 好好(2); 不服输(3); 胖(4); 兔子(5); 老板(6); 最大(7)
14492,198,24,13.67,0.2879,0.050505,0.0,0.035354,0.0,0.0,0.0,宝玉(0); xp(1); 老板(2); 以后(3); 每个(4); 研发(5); 组都(6); 配备(7)
14655,299,33,16.76,0.2207,0.080268,0.020067,0.0301,0.010033,0.0,0.010033,程序员(0); 抢走了(1); 饭碗(2); 现在(3); 应该(4); good(5)
12871,342,158,4.2,0.0994,0.017544,0.0,0.0,0.005848,0.0,0.005848,Repost(0); 太(1); 逻辑(2); 哲学(3); 厉害(4); 啦(5); 实践(6); 赞(7); 开心(8); 好文(9)
14642,100,40,4.85,0.2,0.04,0.0,0.01,0.0,0.0,0.0,厌恶(0); 他们(1); 身边(2); 表达(3); 最好(4); 方式(5); 不是(6); 争吵(7); 而是(8); 努力(9); 加把劲(10); 离开(11); 轉發(12)
12388,9934,754,21.9,0.1306,0.082645,0.00604,0.028287,0.00151,0.006241,-0.004731,模型(0); 比(1); 想象(2)
14324,20,10,4.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,
43327,8216,202,65.68,0.0763,0.138023,0.024464,0.03907,0.001704,0.001095,0.000609,项目(0); 能力(1); 知识(2); 要求(3); xp(4)
11122,8962,1725,7.99,0.0714,0.02187,0.002008,0.012944,0.020866,0.001451,0.019415,打(0); call(1); 十九日(2); 极夜(3); 超话(4); 可爱(5); 囚于(6); 永夜(7); 哇(8); 好萌(9); 送(10); 花花(11)
12595,3935,250,23.84,0.0701,0.004828,0.001271,0.002541,0.000508,0.0,0.000508,苏大(0); 讲(1); 辽大(2); 铁(3); 文化(4); 腓腓(5); 研究院(6); 阳谋(7); 颂(8); 万物(9)
2274,18,9,4.0,0.1111,0.0,0.0,0.0,0.0,0.0,0.0,
13787,746,51,23.69,0.1783,0.085791,0.016086,0.034853,0.0,0.0,0.0,农村(0); 趋势(1); 改变(2); 考虑(3); 大城市(4); 城市(5); 衰败(6); 小(7)
13808,125,11,17.0,0.512,0.04,0.0,0.016,0.0,0.0,0.0,骑手(0); 现在(1); 还(2); 来得及(3); 落魄(4); 三叔(5); 可知(6)
14170,60,27,4.26,0.2,0.0,0.0,0.0,0.0,0.0,0.0,颜值(0); 超高(1); 内饰(2); 豪华(3); 省(4); 工钱(5)
42341,37,15,4.8,0.2162,0.0,0.0,0.0,0.0,0.0,0.0,你好(0); 星期六(1); 703(2)
13857,168,28,10.29,0.1429,0.0,0.0,0.0,0.0,0.0,0.0,超话(0); 选择(1); 创业(2); 专业(3); 心(4); 大学生(5); 伏(6); 安康(7); 黄弋(8)
